expand href,column-occurred,column-city,column-state,column-country,column-shape,column-summary,column-reported,column-hasimage,column-explanation
https://nuforc.org/sighting/?id=175361,04/13/2023 00:00,Mount Ephraim,NJ,USA,Triangle,10’x10x10’ magnificent triangle craft aprox 25 feet in the air flew slowly over us and past us at a somewhat slow pace.,04/13/2023,,
https://nuforc.org/sighting/?id=175680,04/10/2023 23:00,Vacherie,LA,USA,Circle,USCG licensed captain on Miss River. Look up and saw object hovering over red tower light and it was so bright it reflected on water.,05/06/2023,Y,
https://nuforc.org/sighting/?id=175234,04/08/2023 18:45,Ocean Shores,New South Wales,Australia,Triangle,Large triangle non flashing lights silent moving fast,04/08/2023,,
https://nuforc.org/sighting/?id=175220,04/07/2023 02:35,,CA,USA,Orb,"3 orbs of light, similar to stars or planets. They would glow bright and then fade. They were stationary and then would reposition.",04/07/2023,,
https://nuforc.org/sighting/?id=175144,03/27/2023 23:15,"Boarder of Colorado, Utah and Wyoming",CO,USA,Light,"3 lights forming a triangle, converging, disappearing. Then reappearing forming a triangle, converging then disappearing again.",03/28/2023,,
https://nuforc.org/sighting/?id=176381,03/26/2023 21:28,Wilson,IN,USA,Triangle,Witnesses observed a bright triangular craft object hovering at tree top level,06/21/2023,,
https://nuforc.org/sighting/?id=175130,03/26/2023 21:10,Sedona,AZ,USA,Other,Boomerang/ triangle silent no lights <= 300meters above,03/27/2023,,
https://nuforc.org/sighting/?id=175113,03/24/2023 22:05,Rochester,MN,USA,Formation,Y shaped Formation,03/25/2023,Y,
https://nuforc.org/sighting/?id=175089,03/22/2023 21:45,Portland,OR,USA,Rectangle,Witnessed a rectangular ufo come closer to me but eventually came to a stop (a hover) just above some trees and take off again.,03/22/2023,,
https://nuforc.org/sighting/?id=175077,03/21/2023 21:09,Barnegat,NJ,USA,Disk,"2 Crafts seen, then 1 right near my car",03/22/2023,,
https://nuforc.org/sighting/?id=175008,03/14/2023 23:35,Madison,IN,USA,Disk,"I saw a disk (unknown material) with lights, the top was spinning one direction and the bottom was spinning the opposite direction.",03/15/2023,,
https://nuforc.org/sighting/?id=175091,03/12/2023 21:40,Oxnard,CA,USA,Unknown,"850' AGL directly overhead @ 65 mph air speed inline 1 behind the other each had 3 distinct extremely bright lights front, bottom, rear",03/23/2023,,
https://nuforc.org/sighting/?id=175014,03/10/2023 12:00,,,Unspecified,Orb,Extremely bright light that would fade in and out at high velocity in apparent sporadic tracks over the Pacific Ocean,03/15/2023,,
https://nuforc.org/sighting/?id=174959,03/08/2023 19:00,Kingsport,TN,USA,Unknown,"Brilliant light hovering over Holston Ordnance Army Ammunition Plant, then moved northeast very slowly",03/09/2023,,
https://nuforc.org/sighting/?id=174917,03/07/2023 03:40,Waco,TX,USA,Light,"One single slowly pulsing very bright light then multiple lights moving erratically (staying stationary, changing direction rapidly)",03/07/2023,Y,
https://nuforc.org/sighting/?id=174884,03/05/2023 03:30,,-,USA,Formation,Four to five pulsating bright lights that would fade in and out and would move around each other.,03/05/2023,,
https://nuforc.org/sighting/?id=183419,03/03/2023 19:45,Shelbyville,KY,USA,Triangle,"2 bright orbs stationary, undulating, one started moving as I drove up, turned into triangle ship right over me, moved slowly past",10/11/2024,,
https://nuforc.org/sighting/?id=174967,03/02/2023 20:38,Uxbridge,ON,Canada,Other,"Bright orb, rapidly grew size/brightness, shot across sky. Followed by slow/hovering triangular ufo with cloaking ability.",03/10/2023,,
https://nuforc.org/sighting/?id=175502,03/01/2023 03:30,Morgantown,WV,USA,Sphere,Reddish orange sphere hovering above neighbor's residence.,04/25/2023,,
https://nuforc.org/sighting/?id=174996,02/28/2023 19:59,At sea on a cruise ship NW of Cuba enroute to Cozumel,,Cuba,Orb,Blue-white orb moving north to south,03/14/2023,Y,
https://nuforc.org/sighting/?id=174936,02/27/2023 19:54,Atlanta,GA,USA,Cylinder,UAP spotted over Atlanta from 37000 feet,03/08/2023,Y,
https://nuforc.org/sighting/?id=174726,02/27/2023 00:15,Rosedale,MD,USA,Disk,Bright Hovering Disc. The disc was vibrating and at one point there appeared to be beams of light passing to the ground.,02/26/2023,,
https://nuforc.org/sighting/?id=176957,02/25/2023 22:32,Austin,TX,USA,Triangle,Saw at a far distance 4 Y shaped liked objects hovering for 5 minutes in sky then they all separated and went different directions,07/21/2023,,
https://nuforc.org/sighting/?id=184190,02/19/2023 10:00,Taree,New South Wales,Australia,Orb,"I was depressed and frustrated at the time, asked God for a sign - he gave me one. Wow! did He.",11/15/2024,,
https://nuforc.org/sighting/?id=174438,02/12/2023 05:00,,,International Waters,Light,"High altitude light moving left to right, second light peeled off from first.",02/12/2023,,
https://nuforc.org/sighting/?id=174403,02/10/2023 21:55,Edmonton,AB,Canada,Oval,"Soundless, Round or oval thick object flew over top of my house so fast it was gone in less than 3 seconds.",02/10/2023,,
https://nuforc.org/sighting/?id=174409,02/10/2023 19:39,Williamson,WV,USA,Disk,I was working in my tool shed and was coming back in and saw the craft with my wife and my cousin. It then went further down with speed,02/10/2023,,
https://nuforc.org/sighting/?id=174376,02/09/2023 20:30,Reisterstown,MD,USA,Chevron,Slow moving gun metal gray carbon fiber stealth bomber shaped front with white lites 3 on each side of front Vshape. 100 -150 feet fr,02/09/2023,,
https://nuforc.org/sighting/?id=184218,02/08/2023 08:00,Upper Clements,NS,Canada,Other,"A number of very clear, rather small foot (boot-like) prints left in the snow on our side deck the morning after a fresh snowfall.",11/16/2024,Y,
https://nuforc.org/sighting/?id=174310,02/04/2023 21:45,Benicia,CA,USA,Teardrop,Teardrop shaped object flew overhead,02/04/2023,,
https://nuforc.org/sighting/?id=174216,01/27/2023 23:00,Kirkland,WA,USA,Circle,"Huge flying circle object, w/ beautiful colorful trickling lights flying impossibly fast, then took a 90 degree turn into the clouds.",01/30/2023,,
https://nuforc.org/sighting/?id=174140,01/23/2023 23:55,Winters,CA,USA,Other,Opaque oval body with no sound.,01/26/2023,,
https://nuforc.org/sighting/?id=183024,01/19/2023 19:01,Sprague River,OR,USA,Oval,"Lights over Sprague River, Oregon and Unexplained Animal Deaths.",09/13/2024,Y,
https://nuforc.org/sighting/?id=174270,01/19/2023 17:15,,,International Waters,Orb,Transparent orb with object in it's center sighted over the Pacific South of the Aleutian Islands.,02/03/2023,Y,
https://nuforc.org/sighting/?id=173942,01/12/2023 00:30,Winston-Salem,NC,USA,Cigar,"My sister and I heard low humming that shook the house at around 12:30 AM, my sister viewed the cigar shaped craft go over some trees.",01/15/2023,,
https://nuforc.org/sighting/?id=173930,01/11/2023 18:39,Pleasant Valley,AK,USA,Disk,I was driving home when I looked up at a large bright disk like object and after a few moments it flew down and away.,01/14/2023,,
https://nuforc.org/sighting/?id=173831,01/09/2023 23:50,Carrollwood,FL,USA,Cone,3 craft seen with Orange glow seen twice from larger of craft in an area not known for sightings.,01/09/2023,,
https://nuforc.org/sighting/?id=176758,01/09/2023 20:15,Brisbane,Queensland,Australia,Disk,I saw iridescent green ufo 'saturn' shaped hovering over the 3 story apartment block.,07/13/2023,,
https://nuforc.org/sighting/?id=173790,01/06/2023 15:20,Great Smokies National Park,NC,USA,Cylinder,"Massive, moving behind ridgeline",01/07/2023,Y,
https://nuforc.org/sighting/?id=173978,01/04/2023 21:15,Forney,TX,USA,Chevron,Chevron shape hovering in place,01/18/2023,Y,
https://nuforc.org/sighting/?id=184129,12/28/2022 05:30,Rincón,Rincón,Puerto Rico,Cigar,Cigar Shaped craft hovering for about 3 minutes a few hundred feet above. It then sped towards the south at a very fast speed.,11/14/2024,,
https://nuforc.org/sighting/?id=174120,12/27/2022 23:25,Berkeley Springs,WV,USA,Triangle,Low level silent triangle shaped exhibiting seemingly impossible acceleration,01/25/2023,,
https://nuforc.org/sighting/?id=179231,12/23/2022 23:11,Plain City,UT,USA,Triangle,Black triangle,11/02/2023,Y,
https://nuforc.org/sighting/?id=185210,12/20/2022 01:30,Junction City,OH,USA,Rectangle,Football stadium sized,12/14/2024,,
https://nuforc.org/sighting/?id=185710,12/16/2022 16:00,Columbus,NV,USA,Rectangle,Saw a silver rectangular ship fly off the ground and into the sky.,12/21/2024,,
https://nuforc.org/sighting/?id=173423,12/13/2022 22:30,Buckeye,AZ,USA,Triangle,"Black triangle with glowing warm orange lights at each corner. Silent, moved across sky. Almost invisible, seemed to be very large.",12/15/2022,Y,
https://nuforc.org/sighting/?id=173309,12/06/2022 06:41,Sherwood Park,AB,Canada,Triangle,Three white lights in the shape of a triangle flying low and slow. Alternating lights of green and red. Blue light strip along side.,12/06/2022,,
https://nuforc.org/sighting/?id=173914,11/19/2022 21:56,Cockeysville,MD,USA,Chevron,We spotted a chevron-like craft seemingly very low to the ground with 2 faint circular lights on both wings with no visible light bulb.,01/13/2023,Y,
https://nuforc.org/sighting/?id=173038,11/16/2022 19:40,Waterford,MI,USA,Orb,Clear/ white sphere appeared suddenly,11/16/2022,,
https://nuforc.org/sighting/?id=172976,11/12/2022 21:40,Coeur d' Alene,ID,USA,Triangle,Dark Triangle with Large Round White Circles at Corners,11/12/2022,Y,
https://nuforc.org/sighting/?id=172874,11/08/2022 05:20,Palm Bay,FL,USA,Light,Bright light hovering and then shooting westward,11/08/2022,,
https://nuforc.org/sighting/?id=173433,11/03/2022 13:00,Murphy,NC,USA,Other,Craft above tree line shot off at >400 kn,12/16/2022,,
https://nuforc.org/sighting/?id=173243,11/02/2022 19:15,Germantown,NY,USA,Triangle,"18 people on a local Facebook Group reported a triangular shape object in the sky that some say hovered, 18 people in total posted",12/03/2022,,
https://nuforc.org/sighting/?id=174614,11/02/2022 13:45,Chatsworth,CA,USA,Triangle,A flying pyramid with wings that releases flying black orbs,02/16/2023,,
https://nuforc.org/sighting/?id=182422,11/01/2022 19:30,Sault Ste. Marie,ON,Canada,Triangle,"Black triangle hovering at treetop level, size of a football field approx 50 yards off highway.",07/29/2024,,
https://nuforc.org/sighting/?id=172735,10/29/2022 04:40,,-,USA,Unknown,Pilot reported UFO sighting to Jacksonville ARTCC,10/29/2022,,
https://nuforc.org/sighting/?id=175102,10/28/2022 21:08,NORTH CHELMSFORD,MA,USA,Circle,"I saw lights floating in the sky and moving in odd ways, and then they flew off all at once",03/24/2023,Y,
https://nuforc.org/sighting/?id=172594,10/28/2022 02:30,Shrewsbury,Shropshire,United Kingdom,Triangle,Slow Moving Black Triangle Over Fields,10/28/2022,Y,
https://nuforc.org/sighting/?id=174562,10/27/2022 18:45,Southampton,Hampshire,United Kingdom,Unknown,Saw a large bright ship hovering above a house and by trees,02/14/2023,,
https://nuforc.org/sighting/?id=189746,10/22/2022 02:00,Yangebup,Western Australia,Australia,Light,"3 x green laser beams emitted from one wall to the other wall, passing through persons hand and still projecting onto wall behind.",05/19/2025,,
https://nuforc.org/sighting/?id=176379,10/12/2022 23:35,Bensville,New South Wales,Australia,Triangle,Two UFO's one following the other with extremely bright sparks emitting from their tips - no sound - one lightly laarger.,06/21/2023,,
https://nuforc.org/sighting/?id=175390,10/11/2022 22:17,Denver,CO,USA,Orb,Multiple sightings of maneuvering orbs,04/10/2023,Y,
https://nuforc.org/sighting/?id=172369,10/09/2022 17:56,Newington,CT,USA,Sphere,Round black object observed with binoculars after MADAR alert.,10/14/2022,,
https://nuforc.org/sighting/?id=178463,10/03/2022 13:00,,,International Waters,Rectangle,I saw a black bar in the clouds then as it came closer it turned on its side to face the plane.,09/26/2023,,
https://nuforc.org/sighting/?id=172069,09/26/2022 05:58,Sacramento,CA,USA,Triangle,Triangular craft with round white lights flying low due east over Sacramento,09/26/2022,Y,
https://nuforc.org/sighting/?id=172054,09/23/2022 20:30,Wentzville,MO,USA,Sphere,"Saucer with blue and purple lights, acceleratesd rapidly over the sky to multiple areas",09/23/2022,,
https://nuforc.org/sighting/?id=174436,09/23/2022 04:40,Windber/Bedford,PA,USA,Triangle,Triangular craft came out of nowhere. It hovered in front of my car from a small distance.,02/12/2023,,
https://nuforc.org/sighting/?id=175112,09/17/2022 22:30,Sequim,WA,USA,Light,I was looking up into the sky and thought I was looking at a satellite,03/25/2023,,
https://nuforc.org/sighting/?id=171714,09/12/2022 22:30,Windsor,ON,Canada,Cigar,A unknown object flying very low. Had no wings and was as loud and fast as a jet,09/13/2022,,
https://nuforc.org/sighting/?id=171712,09/12/2022 22:05,Thomaston,CT,USA,Disk,We saw a large ship completely lit up moving at an impossible speed across the sky for 2 seconds,09/13/2022,Y,
https://nuforc.org/sighting/?id=171697,09/10/2022 20:00,Outer Benson/ Texas Canyon/ Sibyl,AZ,USA,Fireball,Very large portion off mountain glowing will not believe when we got closer!,09/11/2022,Y,
https://nuforc.org/sighting/?id=175490,09/10/2022 15:00,"near village of Warrensville,",NC,USA,Rectangle,"appears similar to box kite, except metal, but open on one end, the leading end - see sketch attached",04/24/2023,Y,
https://nuforc.org/sighting/?id=181730,09/07/2022 14:20,Winamac,IN,USA,Orb,Chrome metal orb size of basketball,06/01/2024,,
https://nuforc.org/sighting/?id=171911,09/04/2022 15:30,Montara,CA,USA,Cylinder,Large cylindrical structure was seen at the top of mountain adjacent Montara State Beach area in the vicinity of Montara CA.,09/19/2022,,
https://nuforc.org/sighting/?id=171649,09/04/2022 02:00,Darrington,WA,USA,Star,"Brilliant rotating light nears treeline, vanishes, reappears, shoots blue triangles, 6 witnesses",09/08/2022,Y,
https://nuforc.org/sighting/?id=171660,09/03/2022 22:30,lincoln,VT,USA,Circle,A large glowing reddish orange circle/sphere,09/09/2022,,
https://nuforc.org/sighting/?id=181335,08/31/2022 18:48,Pineville,KY,USA,Disk,Observed a classic disc shaped object at very low altitude during daylight and clear skies.,04/30/2024,Y,
https://nuforc.org/sighting/?id=171506,08/29/2022 23:06,"Auburn, Enumclaw area",WA,USA,Cigar,"Outside we saw a black cigar shaped ufo with 2 white lights, one on each end.",08/31/2022,Y,
